term,sessionPeriod,sessionTimes,meetingTimes,billNo,billName,billOrg,billProposer,billCosignatory,billStatus,pdfUrl,docUrl,selectTerm,
09,02,01,,1050726070200200,「入出國及移民法部分條文修正草案」，請審議案。,本院委員許淑華等16人,許淑華,費鴻泰　　馬文君　　曾銘宗　　陳宜民　　黃昭順　　顏寬恒　　柯志恩　　蔣乃辛　　王育敏　　賴士葆　　林為洲　　鄭天財　　李彥秀　　呂玉玲　　王惠美　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00018.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00018.doc,0902,
09,02,01,,1050801070200100,「私立學校法第六十二條條文修正草案」，請審議案。,本院委員許淑華等17人,許淑華,楊鎮浯　　徐榛蔚　　林為洲　　張麗善　　鄭天財　　林麗蟬　　曾銘宗　　陳超明　　黃昭順　　許毓仁　　吳志揚　　林德福　　蔣乃辛　　王育敏　　陳宜民　　柯志恩　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00019.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00019.doc,0902,
09,02,01,,1050801070200200,「森林法增訂第八條之一條文草案」，請審議案。,本院委員許淑華等18人,許淑華,楊鎮浯　　徐榛蔚　　林為洲　　張麗善　　鄭天財　　費鴻泰　　林麗蟬　　曾銘宗　　陳超明　　吳志揚　　許毓仁　　黃昭順　　蔣乃辛　　柯志恩　　王育敏　　林德福　　陳宜民　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00020.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00020.doc,0902,
09,02,01,,1050726070200300,「通訊保障及監察法第十三條、第十八條之一及第二十七條條文修正草案」，請審議案。,本院委員許淑華等16人,許淑華,王惠美　　曾銘宗　　張麗善　　黃昭順　　孔文吉　　林為洲　　王育敏　　李彥秀　　鄭天財　　林德福　　蔣乃辛　　柯志恩　　江啟臣　　林麗蟬　　許毓仁　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00021.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00021.doc,0902,
09,02,01,,1050725070200300,「保險法第一百零七條條文修正草案」，請審議案。,本院委員許淑華等17人,許淑華,馬文君　　黃昭順　　呂玉玲　　張麗善　　林為洲　　王惠美　　賴士葆　　顏寬恒　　鄭天財　　林麗蟬　　費鴻泰　　徐榛蔚　　蔣乃辛　　柯志恩　　李彥秀　　王育敏　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00022.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00022.doc,0902,
09,02,01,,1050725070200400,「保險法增訂第一百三十六條之一條文草案」，請審議案。,本院委員曾銘宗等17人,曾銘宗　　費鴻泰,林為洲　　蔣乃辛　　簡東明　　陳超明　　黃昭順　　林麗蟬　　徐榛蔚　　陳雪生　　徐志榮　　吳志揚　　柯志恩　　王育敏　　陳宜民　　鄭天財　　王惠美　　,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00023.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00023.doc,0902,
09,02,01,,1050725070200500,「銀行法增訂第二十二條之一條文草案」，請審議案。,本院委員曾銘宗等17人,曾銘宗　　費鴻泰,黃昭順　　吳志揚　　鄭天財　　林為洲　　蔣乃辛　　簡東明　　陳超明　　林麗蟬　　陳雪生　　王育敏　　徐志榮　　徐榛蔚　　王惠美　　陳宜民　　柯志恩　　,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00024.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00024.doc,0902,
09,02,01,,1050725070200600,「證券交易法增訂第四十四條之一條文草案」，請審議案。,本院委員曾銘宗等17人,曾銘宗　　費鴻泰,黃昭順　　吳志揚　　王惠美　　林為洲　　陳超明　　林麗蟬　　鄭天財　　陳宜民　　蔣乃辛　　簡東明　　徐榛蔚　　柯志恩　　王育敏　　徐志榮　　陳雪生　　,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00025.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00025.doc,0902,
09,02,01,,1050725070200800,「期貨交易法增訂第五十六條之一條文草案」，請審議案。,本院委員曾銘宗等17人,曾銘宗　　費鴻泰,林為洲　　蔣乃辛　　簡東明　　陳超明　　黃昭順　　林麗蟬　　陳雪生　　徐志榮　　吳志揚　　徐榛蔚　　王育敏　　王惠美　　鄭天財　　柯志恩　　陳宜民　　,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00026.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00026.doc,0902,
09,02,01,,1050725070200700,「證券投資信託及顧問法增訂第三條之一條文草案」，請審議案。,本院委員曾銘宗等17人,曾銘宗　　費鴻泰,黃昭順　　吳志揚　　陳超明　　林為洲　　林麗蟬　　鄭天財　　王惠美　　徐榛蔚　　柯志恩　　蔣乃辛　　陳雪生　　徐志榮　　簡東明　　王育敏　　陳宜民　　,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00027.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00027.doc,0902,
09,02,01,,1050725070200900,「電子票證發行管理條例增訂第五條之二條文草案」，請審議案。,本院委員曾銘宗等17人,曾銘宗　　費鴻泰,黃昭順　　吳志揚　　鄭天財　　林麗蟬　　徐榛蔚　　柯志恩　　陳雪生　　王育敏　　陳超明　　徐志榮　　王惠美　　陳宜民　　林為洲　　蔣乃辛　　簡東明　,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00028.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00028.doc,0902,
09,02,01,,1050725070201000,「電子支付機構管理條例增訂第三條之一條文草案」，請審議案。,本院委員曾銘宗等17人,曾銘宗　　費鴻泰,林為洲　　蔣乃辛　　簡東明　　陳超明　　黃昭順　　林麗蟬　　徐榛蔚　　陳雪生　　吳志揚　　鄭天財　　柯志恩　　王育敏　　王惠美　　陳宜民　　徐志榮　　,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00029.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00029.doc,0902,
09,02,01,,1050801070200400,「人民團體法增訂第六十二條之一條文草案」，請審議案。,本院委員段宜康等19人,段宜康　　黃國書,蘇巧慧　　吳思瑤　　邱志偉　　蕭美琴　　顧立雄　　蔡適應　　張宏陸　　王榮璋　　周春米　　林靜儀　　蔡培慧　　余宛如　　李昆澤　　何欣純　　劉世芳　　鍾佳濱　　鍾孔炤　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00030.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00030.doc,0902,
09,02,01,,1050804070200100,「放射性物料管理法第二十一條條文修正草案」，請審議案。,本院委員劉建國等16人,劉建國　　吳琪銘　　邱志偉　　黃國昌　　楊　曜　　洪宗熠,Kolas Yotaka　　　　 黃秀芳　　鍾孔炤　　陳明文　　高志鵬　　陳素月　　鄭寶清　　尤美女　　徐永明　　何欣純　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00031.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00031.doc,0902,
09,02,01,,1050811070200300,「政務人員退職撫卹條例第十二條條文修正草案」，請審議案。,本院委員王定宇等26人,王定宇,葉宜津　　施義芳　　吳玉琴　　陳曼麗　　鄭寶清　　何欣純　　呂孫綾　　周春米　　鄭運鵬　　吳琪銘　　劉建國　　王榮璋　　林靜儀　　林淑芬　　姚文智　　蘇巧慧　　段宜康　　張宏陸　　顧立雄　　鍾孔炤　　尤美女　　徐永明　　林昶佐　　蔡易餘　　蔡適應　　,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00032.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00032.doc,0902,
09,02,01,,1050811070200100,「陸海空軍軍官士官服役條例第三十二條條文修正草案」，請審議案。,本院委員王定宇等32人,王定宇,尤美女　　葉宜津　　施義芳　　陳曼麗　　何欣純　　呂孫綾　　吳玉琴　　段宜康　　王榮璋　　姚文智　　周春米　　鄭運鵬　　鄭寶清　　吳琪銘　　劉建國　　顧立雄　　林淑芬　　林靜儀　　蘇巧慧　　張宏陸　　林昶佐　　鍾孔炤　　徐永明　　陳賴素美　黃秀芳　　邱議瑩　　吳焜裕　　蔡易餘　　陳其邁　　蔡適應　　羅致政　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00033.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00033.doc,0902,
09,02,01,,1050811070200200,「學校教職員退休條例第十三條條文修正草案」，請審議案。,本院委員王定宇等28人,王定宇,鄭寶清　　鍾孔炤　　葉宜津　　施義芳　　何欣純　　呂孫綾　　鄭運鵬　　周春米　　吳琪銘　　劉建國　　段宜康　　林靜儀　　陳曼麗　　王榮璋　　吳玉琴　　蘇巧慧　　張宏陸　　顧立雄　　林淑芬　　姚文智　　邱議瑩　　尤美女　　徐永明　　林昶佐　　吳焜裕　　蔡易餘　　蔡適應　　,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00034.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00034.doc,0902,
09,02,01,,1050815070200100,「法院組織法刪除第六十三條之一條文草案」，請審議案。,本院委員王定宇等18人,王定宇　　蔡易餘,葉宜津　　蔡適應　　李俊俋　　莊瑞雄　　林俊憲　　賴瑞隆　　陳其邁　　羅致政　　施義芳　　蘇治芬　　黃國昌　　徐永明　　劉建國　　呂孫綾　　鄭寶清　　鍾孔炤　　,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00035.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00035.doc,0902,
09,02,01,,1050818070200100,「中華民國刑法增訂第一百八十二條之一條文草案」，請審議案。,本院委員江啟臣等25人,江啟臣,徐志榮　　黃昭順　　顏寬恒　　馬文君　　許毓仁　　吳志揚　　林為洲　　蔣萬安　　陳雪生　　李彥秀　　柯志恩　　孔文吉　　廖國棟　　賴士葆　　王惠美　　曾銘宗　　簡東明　　羅明才　　楊鎮浯　　費鴻泰　　張麗善　　徐榛蔚　　蔣乃辛　　陳宜民　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00036.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00036.doc,0902,
09,02,01,,1050713070100100,「槍砲彈藥刀械管制條例第五條之二條文修正草案」案。,行政院,,,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00038.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00038.doc,0902,
09,02,01,,1050714070100100,「道路交通管理處罰條例第三十七條、第六十七條及第八十七條條文修正草案」，請查照審議。,行政院,,,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00039.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00039.doc,0902,
09,02,01,,1050725070100100,「所得基本稅額條例部分條文修正草案」案。,行政院,,,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00040.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00040.doc,0902,
09,02,01,,1050726070100100,「農藥管理法第十條及第五十九條條文修正草案」案。,行政院,,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00041.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00041.doc,0902,
09,02,01,,1050728070100100,「證人保護法第十四條條文修正草案」與「洗錢防制法第十四條及第十五條條文修正草案」案。,行政院,,,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00042.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00042.doc,0902,
09,02,01,,1050809070100100,「藥事法部分條文修正草案」案。,行政院,,,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00043.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00043.doc,0902,
09,02,01,,1050815070100100,「專利法部分條文修正草案」案。,行政院,,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00044.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00044.doc,0902,
09,02,01,,1050818070100100,「郵政法部分條文修正草案」案。,行政院,,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00045.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00045.doc,0902,
09,02,01,,1050818070100200,「著作權法第九十八條條文修正草案」案。,行政院,,,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00046.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00046.doc,0902,
09,02,01,,1050818070100300,「著作權法部分條文修正草案」案。,行政院,,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00047.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00047.doc,0902,
09,02,01,,1050822070100100,「祭祀公業條例第四條條文修正草案」案。,行政院,,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00048.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00048.doc,0902,
09,02,01,,1050826070100100,「陸海空軍刑法第七十五條條文修正草案」及「殺傷性地雷管制條例第九條條文修正草案」案。,行政院,,,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00049.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00049.doc,0902,
09,02,01,,1050826070100200,廢止「公葬條例」案。　,行政院,,,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00050.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00050.doc,0902,
09,02,01,,1050829070100100,「電子遊戲場業管理條例第十二條條文修正草案」案。,行政院,,,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00051.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00051.doc,0902,
09,02,01,,1050830070100200,「洗錢防制法修正草案」案。,行政院,,,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00052.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00052.doc,0902,
09,02,01,,1050905070100300,「住宅法修正草案」案。,行政院,,,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00053.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00053.doc,0902,
09,02,01,,1050831070101300,「106年度中央政府總預算案(含附屬單位預算及綜計表-營業及非營業部分)」案。,行政院,,,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00054.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00054.doc,0902,
09,02,02,,1050906070200100,「中華民國刑法第一百八十五條之四條文修正草案」，請審議案。,本院委員陳怡潔等17人,陳怡潔　　徐榛蔚,徐志榮　　鄭寶清　　高金素梅　林麗蟬　　柯志恩　　馬文君　　林德福　　吳志揚　　鄭天財　　張麗善　　楊鎮浯　　余宛如　　周陳秀霞　李彥秀　　羅明才　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/02/LCEWA01_090202_00005.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/02/LCEWA01_090202_00005.doc,0902,
09,02,02,,1050906070200200,「勞動基準法增訂第四十條之一條文草案」，請審議案。,本院委員陳怡潔等17人,陳怡潔　　蔣萬安,鄭寶清　　黃昭順　　陳超明　　林麗蟬　　楊鎮浯　　徐榛蔚　　鄭天財　　孔文吉　　莊瑞雄　　施義芳　　Kolas Yotaka　　　　　廖國棟　　趙天麟　　羅致政　　蔡適應　　　　　　　　　　　　,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/02/LCEWA01_090202_00006.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/02/LCEWA01_090202_00006.doc,0902,
09,02,02,,1050908070200100,「洗錢防制法第六條條文修正草案」，請審議案。,本院親民黨黨團,親民黨立法院黨團　李鴻鈞,,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/02/LCEWA01_090202_00007.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/02/LCEWA01_090202_00007.doc,0902,
09,02,02,,1050912070200100,「教育基本法第十條條文修正草案」，請審議案。,本院委員賴士葆等23人,賴士葆,鄭天財　　王惠美　　張麗善　　呂玉玲　　廖國棟　　林德福　　曾銘宗　　江啟臣　　盧秀燕　　王育敏　　柯志恩　　蔣乃辛　　陳雪生　　林麗蟬　　徐榛蔚　　吳志揚　　楊鎮浯　　徐志榮　　李彥秀　　蔣萬安　　陳宜民　　黃昭順　　陳學聖　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/02/LCEWA01_090202_00008.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/02/LCEWA01_090202_00008.doc,0902,
09,02,02,,1050617070200500,「道路交通管理處罰條例第九十二條條文修正草案」，請審議案。,本院委員徐永明等17人,徐永明　　蘇震清,陳明文　　鄭運鵬　　羅致政　　莊瑞雄　　蔡易餘　　賴瑞隆　　林俊憲　　鍾佳濱　　張宏陸　　黃國昌　　黃秀芳　　蘇治芬　　劉建國　　顧立雄　　高潞‧以用‧巴魕剌Kawlo．Iyun．Pacidal　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/19/LCEWA01_090119_00013.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/19/LCEWA01_090119_00013.doc,0902,
09,02,02,,1050623070200300,「幼兒園教保服務人員條例草案」，請審議案。,本院時代力量黨團,時代力量立法院黨團,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/19/LCEWA01_090119_00023.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/19/LCEWA01_090119_00023.doc,0902,
09,02,02,,1050623070200400,「考試院組織法第三條、第四條及第五條條文修正草案」，請審議案。,本院時代力量黨團,時代力量立法院黨團,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/19/LCEWA01_090119_00024.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/19/LCEWA01_090119_00024.doc,0902,
09,02,02,,1050906070100100,「公務人員陞遷法部分條文修正草案」案。,考試院,,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/02/LCEWA01_090202_00012.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/02/LCEWA01_090202_00012.doc,0902,
