term,sessionPeriod,sessionTimes,meetingTimes,billNo,billName,billOrg,billProposer,billCosignatory,billStatus,pdfUrl,docUrl,selectTerm,
09,03,01,,1051223070200900,「國家通訊傳播委員會組織法第三條條文修正草案」，請審議案。,本院委員劉櫂豪等19人,劉櫂豪　　莊瑞雄　　 ,陳明文　　黃國書　　趙天麟　　葉宜津　　何欣純　　洪慈庸　　郭正亮　　施義芳　　邱泰源　　鍾佳濱　　羅致政　　王榮璋　　鄭運鵬　　許智傑　　洪宗熠　　尤美女　　段宜康　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/03/01/LCEWA01_090301_00017.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/03/01/LCEWA01_090301_00017.doc,0903,
09,03,01,,1051223070200800,「郵政儲金匯兌法第十八條條文修正草案」，請審議案。,本院委員劉櫂豪等19人,劉櫂豪　　莊瑞雄　　　　　　　　　　　　 ,陳明文　　黃國書　　洪宗熠　　葉宜津　　何欣純　　趙天麟　　洪慈庸　　施義芳　　郭正亮　　羅致政　　許智傑　　鍾佳濱　　邱泰源　　尤美女　　王榮璋　　鄭運鵬　　段宜康　　 　　　　　　　　　　　　　　　　　　　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/03/01/LCEWA01_090301_00018.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/03/01/LCEWA01_090301_00018.doc,0903,
09,03,01,,1051223070201000,「殯葬管理條例增訂第二十一條之一條文草案」，請審議案。,本院委員劉建國等20人,劉建國　　 ,黃偉哲　　施義芳　　黃國書　　周春米　　邱志偉　　黃秀芳　　葉宜津　　高志鵬　　吳焜裕　　洪宗熠　　楊　曜　　郭正亮　　鍾孔炤　　王定宇　　邱泰源　　陳曼麗　　余宛如　　鍾佳濱　　鄭運鵬　　　　　　　　　　　　,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/03/01/LCEWA01_090301_00019.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/03/01/LCEWA01_090301_00019.doc,0903,
09,03,01,,1051223070200500,「農業保險法草案」，請審議案。,本院委員劉建國等18人,劉建國　　黃偉哲　　邱泰源　　　　　　　　　　　　 ,洪宗熠　　施義芳　　黃秀芳　　王定宇　　黃國書　　郭正亮　　余宛如　　邱志偉　　高志鵬　　鍾孔炤　　陳曼麗　　羅致政　　吳玉琴　　吳焜裕　　鍾佳濱,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/03/01/LCEWA01_090301_00020.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/03/01/LCEWA01_090301_00020.doc,0903,
09,03,01,,1051223070200600,「勞動基準法增訂第二十二條之一條文草案」，請審議案。,本院委員劉建國等16人,劉建國　　蘇震清　　 ,高志鵬　　王定宇　　黃秀芳　　洪宗熠　　何欣純　　葉宜津　　許智傑　　楊　曜　　吳焜裕　　鍾孔炤　　鄭運鵬　　鍾佳濱　　余宛如　　陳其邁　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/03/01/LCEWA01_090301_00021.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/03/01/LCEWA01_090301_00021.doc,0903,
09,03,01,,1051223070201100,「地方制度法第六十一條條文修正草案」，請審議案。,本院委員張宏陸等17人,張宏陸　　吳秉叡　　吳琪銘　　黃偉哲　　 ,周春米　　吳思瑤　　黃秀芳　　黃國書　　鍾孔炤　　鄭運鵬　　蘇巧慧　　陳曼麗　　高志鵬　　姚文智　　王定宇　　Kolas Yotaka　　　　 鍾佳濱　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/03/01/LCEWA01_090301_00022.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/03/01/LCEWA01_090301_00022.doc,0903,
09,03,01,,1051223070201200,「就業服務法第九條及第五十一條條文修正草案」，請審議案。,本院委員張宏陸等16人,張宏陸　　 ,周春米　　吳思瑤　　鍾孔炤　　蘇巧慧　　黃偉哲　　吳琪銘　　黃國書　　高志鵬　　王定宇　　陳曼麗　　鄭運鵬　　鍾佳濱　　Kolas Yotaka　　　　 黃秀芳　　姚文智　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/03/01/LCEWA01_090301_00023.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/03/01/LCEWA01_090301_00023.doc,0903,
09,03,01,,1051223070201400,「國民體育法第五條及第六條條文修正草案」，請審議案。,本院委員楊曜等16人,楊　曜　　蘇震清　　邱泰源　　王榮璋　　劉建國　　 ,施義芳　　吳玉琴　　郭正亮　　鄭運鵬　　賴瑞隆　　陳曼麗　　李昆澤　　黃國書　　姚文智　　陳歐珀　　鄭寶清　　,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/03/01/LCEWA01_090301_00024.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/03/01/LCEWA01_090301_00024.doc,0903,
09,03,01,,1051223070201500,「規費法第十二條條文修正草案」，請審議案。,本院委員楊曜等16人,楊　曜　　蘇震清　　劉建國　　 ,施義芳　　陳曼麗　　陳歐珀　　吳玉琴　　李昆澤　　黃國書　　郭正亮　　邱泰源　　姚文智　　何欣純　　王榮璋　　鄭寶清　　鄭運鵬　　　　　　　　　　　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/03/01/LCEWA01_090301_00025.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/03/01/LCEWA01_090301_00025.doc,0903,
09,03,01,,1051223070201700,「社會救助法增訂第二十七條之一、第二十七條之二及第二十七條之三條文草案」，請審議案。,本院委員楊曜等16人,楊　曜　　蘇震清　　劉建國　　 ,施義芳　　陳曼麗　　陳歐珀　　鄭運鵬　　吳玉琴　　李昆澤　　黃國書　　郭正亮　　邱泰源　　王榮璋　　賴瑞隆　　鄭寶清　　姚文智　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/03/01/LCEWA01_090301_00026.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/03/01/LCEWA01_090301_00026.doc,0903,
09,03,01,,1051223070201600,「特殊境遇家庭扶助條例第二條條文修正草案」，請審議案。,本院委員楊曜等16人,楊　曜　　蘇震清　　劉建國　　邱泰源　　 ,施義芳　　陳曼麗　　陳歐珀　　吳玉琴　　李昆澤　　王榮璋　　郭正亮　　黃國書　　鄭寶清　　姚文智　　鄭運鵬　　何欣純　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/03/01/LCEWA01_090301_00027.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/03/01/LCEWA01_090301_00027.doc,0903,
09,03,01,,1051226070203100,「離島建設條例第十二條之一條文修正草案」，請審議案。,本院委員楊曜等16人,楊　曜　　邱泰源　　楊鎮浯　　蘇震清　　陳雪生　　 ,施義芳　　陳曼麗　　陳歐珀　　吳玉琴　　李昆澤　　鄭寶清　　郭正亮　　黃國書　　劉建國　　鄭運鵬　　姚文智　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/03/01/LCEWA01_090301_00028.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/03/01/LCEWA01_090301_00028.doc,0903,
09,03,01,,1051223070200300,「衛星廣播電視法增訂第六十六條之一條文草案」，請審議案。,本院委員周春米等22人,周春米　　鄭運鵬　　尤美女　　 ,何欣純　　鄭寶清　　劉櫂豪　　吳玉琴　　郭正亮　　段宜康　　邱泰源　　吳琪銘　　施義芳　　王定宇　　林靜儀　　李昆澤　　趙正宇　　葉宜津　　王榮璋　　陳曼麗　　張宏陸　　蘇巧慧　　高志鵬　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/03/01/LCEWA01_090301_00029.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/03/01/LCEWA01_090301_00029.doc,0903,
09,03,01,,1051223070200200,「有線廣播電視法增訂第七十五條之一條文草案」，請審議案。,本院委員周春米等21人,周春米　　鄭運鵬　　尤美女　　 ,吳琪銘　　施義芳　　何欣純　　劉櫂豪　　郭正亮　　李昆澤　　蘇巧慧　　邱泰源　　葉宜津　　王定宇　　吳玉琴　　王榮璋　　張宏陸　　段宜康　　趙正宇　　鄭寶清　　林靜儀　　高志鵬　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/03/01/LCEWA01_090301_00030.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/03/01/LCEWA01_090301_00030.doc,0903,
09,03,01,,1051223070200100,「廣播電視法增訂第五十條之二條文草案」，請審議案。,本院委員周春米等22人,周春米　　鄭運鵬　　尤美女　　 ,吳琪銘　　葉宜津　　何欣純　　鄭寶清　　施義芳　　王定宇　　吳玉琴　　劉櫂豪　　王榮璋　　林靜儀　　陳曼麗　　張宏陸　　郭正亮　　李昆澤　　蘇巧慧　　趙正宇　　高志鵬　　段宜康　　邱泰源　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/03/01/LCEWA01_090301_00031.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/03/01/LCEWA01_090301_00031.doc,0903,
09,03,01,,1051226070200700,「地方制度法增訂第五十四條之一條文草案」，請審議案。,本院委員黃國書等21人,黃國書　　 ,張宏陸　　葉宜津　　莊瑞雄　　鍾佳濱　　施義芳　　陳曼麗　　郭正亮　　邱泰源　　李昆澤　　趙天麟　　羅致政　　李麗芬　　吳思瑤　　陳其邁　　蘇巧慧　　蕭美琴　　鍾孔炤　　何欣純　　吳焜裕　　余宛如　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/03/01/LCEWA01_090301_00032.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/03/01/LCEWA01_090301_00032.doc,0903,
09,03,01,,1051223070201300,「家庭教育法部分條文修正草案」，請審議案。,本院委員何欣純等21人,何欣純　　黃國書　　 ,張廖萬堅　吳思瑤　　李昆澤　　李俊俋　　鄭運鵬　　劉建國　　李麗芬　　許智傑　　鍾佳濱　　柯志恩　　呂孫綾　　尤美女　　陳素月　　黃秀芳　　蔡易餘　　蕭美琴　　陳曼麗　　蘇巧慧　　鍾孔炤　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/03/01/LCEWA01_090301_00033.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/03/01/LCEWA01_090301_00033.doc,0903,
09,03,01,,1051223070201800,「中華民國憲法第一百三十條條文修正草案」，請審議案。,本院委員陳其邁等35人,陳其邁　　 ,蘇震清　　陳亭妃　　莊瑞雄　　郭正亮　　高志鵬　　蘇治芬　　羅致政　　鍾佳濱　　施義芳　　邱泰源　　 吳思瑤　　洪宗熠　　何欣純　　余宛如　　Kolas Yotaka 陳曼麗　　林靜儀　　吳焜裕　　鍾孔炤　　李麗芬　　吳玉琴　　李昆澤　　黃國書　　葉宜津　　蕭美琴　　張宏陸　　段宜康　　趙天麟　　王榮璋　　賴瑞隆　　蘇巧慧　　黃秀芳　　尤美女　　許智傑　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/03/01/LCEWA01_090301_00034.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/03/01/LCEWA01_090301_00034.doc,0903,
09,03,01,,1051223070201900,「中華民國憲法增修條文部分條文修正草案」，請審議案。,本院委員陳其邁等36人,陳其邁　　 ,高志鵬　　何欣純　　李麗芬　　葉宜津　　張宏陸　　黃國書　　王榮璋　　尤美女　　蘇治芬　　鍾佳濱　　羅致政　　余宛如　　林靜儀　　吳焜裕　　吳玉琴　　趙天麟　　賴瑞隆　　黃秀芳　　莊瑞雄　　蘇震清　　施義芳　　洪宗熠　　邱泰源　　Kolas Yotaka　　　　 鍾孔炤　　李昆澤　　蕭美琴　　段宜康　　劉櫂豪　　許智傑　　陳亭妃　　郭正亮　　吳思瑤　　陳曼麗　　蘇巧慧　　,退回程序,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/03/01/LCEWA01_090301_00035.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/03/01/LCEWA01_090301_00035.doc,0903,
09,03,01,,1051226070200800,「強制執行法第一百四十二條條文修正草案」，請審議案。,本院委員鄭運鵬等18人,鄭運鵬　　尤美女　　 ,許智傑　　劉櫂豪　　王榮璋　　賴瑞隆　　洪宗熠　　郭正亮　　莊瑞雄　　施義芳　　黃秀芳　　周春米　　邱泰源　　余宛如　　Kolas Yotaka　　　　 鍾佳濱　　 段宜康　　張宏陸　　,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/03/01/LCEWA01_090301_00036.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/03/01/LCEWA01_090301_00036.doc,0903,
09,03,01,,1051226070200900,「非訟事件法第一百九十八條條文修正草案」，請審議案。,本院委員鄭運鵬等18人,鄭運鵬　　尤美女　　 ,許智傑　　郭正亮　　劉櫂豪　　莊瑞雄　　王榮璋　　施義芳　　賴瑞隆　　邱泰源　　洪宗熠　　黃秀芳　　余宛如　　Kolas Yotaka　　　　 鍾佳濱　　段宜康　　周春米　　張宏陸　　,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/03/01/LCEWA01_090301_00037.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/03/01/LCEWA01_090301_00037.doc,0903,
09,03,01,,1051226070201000,「民事訴訟法施行法第十二條條文修正草案」，請審議案。,本院委員鄭運鵬等18人,鄭運鵬　　尤美女　　 ,許智傑　　郭正亮　　劉櫂豪　　莊瑞雄　　王榮璋　　施義芳　　賴瑞隆　　邱泰源　　洪宗熠　　余宛如　　黃秀芳　　Kolas Yotaka　　　　 鍾佳濱　　段宜康　　周春米　　張宏陸　　,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/03/01/LCEWA01_090301_00038.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/03/01/LCEWA01_090301_00038.doc,0903,
09,03,01,,1051226070201100,「破產法施行法第六條條文修正草案」，請審議案。,本院委員鄭運鵬等18人,鄭運鵬　　尤美女　　 ,許智傑　　郭正亮　　劉櫂豪　　莊瑞雄　　王榮璋　　施義芳　　賴瑞隆　　邱泰源　　洪宗熠　　余宛如　　黃秀芳　　Kolas Yotaka         鍾佳濱　　段宜康　　張宏陸　　周春米　　,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/03/01/LCEWA01_090301_00039.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/03/01/LCEWA01_090301_00039.doc,0903,
09,03,01,,1051226070203200,「發展觀光條例第二十九條條文修正草案」，請審議案。,本院委員陳歐珀等18人,陳歐珀　　蘇震清　　　　　　　　　　　　 ,趙天麟　　黃偉哲　　鄭寶清　　蔡易餘　　鄭天財　　孔文吉　　黃國書　　趙正宇　　蘇治芬　　羅明才　　陳曼麗　　陳素月　　簡東明　　施義芳　　鄭運鵬　　Kolas Yotaka　　　　　　　　　　　　　　　　　　　　,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/03/01/LCEWA01_090301_00040.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/03/01/LCEWA01_090301_00040.doc,0903,
09,03,01,,1051226070203300,「發展觀光條例第五十三條條文修正草案」，請審議案。,本院委員陳歐珀等18人,陳歐珀　　蘇震清　　 ,趙天麟　　鄭寶清　　蔡易餘　　鄭天財　　黃偉哲　　孔文吉　　趙正宇　　蘇治芬　　羅明才　　陳曼麗　　黃國書　　陳素月　　簡東明　　施義芳　　李昆澤　　Kolas Yotaka,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/03/01/LCEWA01_090301_00041.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/03/01/LCEWA01_090301_00041.doc,0903,
09,03,01,,1051226070203400,「政府採購法第八十五條之一、第八十五條之三及第八十六條之一條文修正草案」，請審議案。,本院委員陳歐珀等16人,陳歐珀　　蘇震清　　　　　　　　　　　　 ,鄭寶清　　黃偉哲　　黃國書　　趙天麟　　趙正宇　　孔文吉　　陳曼麗　　陳素月　　蘇治芬　　蔡易餘　　羅明才　　簡東明　　Kolas Yotaka　　　　 鄭天財　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/03/01/LCEWA01_090301_00042.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/03/01/LCEWA01_090301_00042.doc,0903,
09,03,01,,1060103070200100,「國民體育法部分條文修正草案」，請審議案。,本院親民黨黨團,親民黨立法院黨團　李鴻鈞,,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/03/01/LCEWA01_090301_00043.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/03/01/LCEWA01_090301_00043.doc,0903,
09,03,01,,1060103070200200,「財團法人原住民族文化事業基金會設置條例修正草案」，請審議案。,本院委員Kolas  Yotaka等17人,Kolas Yotaka　　　　 尤美女　　 ,蔡易餘　　余宛如　　張廖萬堅　洪宗熠　　李俊俋　　江永昌　　賴瑞隆　　郭正亮　　蕭美琴　　羅致政　　鍾佳濱　　鄭運鵬　　陳其邁　　林靜儀　　鄭寶清　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/03/01/LCEWA01_090301_00044.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/03/01/LCEWA01_090301_00044.doc,0903,
09,03,01,,1060103070200300,「臺灣地區與大陸地區訂定協議處理及監督條例草案」，請審議案。,本院委員黃昭順等21人,黃昭順　　 ,王惠美　　林為洲　　王育敏　　曾銘宗　　林麗蟬　　鄭天財　　孔文吉　　陳宜民　　李彥秀　　簡東明　　柯志恩　　費鴻泰　　蔣乃辛　　吳志揚　　許淑華　　蔣萬安　　張麗善　　賴士葆　　徐榛蔚　　盧秀燕　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/03/01/LCEWA01_090301_00045.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/03/01/LCEWA01_090301_00045.doc,0903,
09,03,01,,1060105070200100,「地方民意代表費用支給及村里長事務補助費補助條例第七條條文修正草案」，請審議案。,本院委員黃昭順等16人,黃昭順　　王惠美　　陳宜民　　顏寬恒　　張麗善　　陳學聖　　楊鎮浯　　 ,周陳秀霞　陳怡潔　　林麗蟬　　許淑華　　鄭天財　　陳雪生　　高金素梅　蔣萬安　　孔文吉　　,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/03/01/LCEWA01_090301_00046.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/03/01/LCEWA01_090301_00046.doc,0903,
09,03,01,,1060103070200400,「國家公園法第七條條文修正草案」，請審議案。,本院時代力量黨團,時代力量立法院黨團 高潞‧以用‧巴魕剌Kawlo．Iyun．Pacidal,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/03/01/LCEWA01_090301_00047.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/03/01/LCEWA01_090301_00047.doc,0903,
09,03,01,,1060103070200500,「森林法第五十一條條文修正草案」，請審議案。,本院委員莊瑞雄等16人,莊瑞雄　　蔡易餘　　 ,洪宗熠　　施義芳　　段宜康　　賴瑞隆　　劉櫂豪　　趙天麟　　李俊俋　　姚文智　　蘇治芬　　羅致政　　呂孫綾　　陳明文　　劉世芳　　吳琪銘　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/03/01/LCEWA01_090301_00048.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/03/01/LCEWA01_090301_00048.doc,0903,
09,03,01,,1060103070200600,「農業發展條例第六十條條文修正草案」，請審議案。,本院委員陳賴素美等23人,陳賴素美　 ,黃偉哲　　陳　瑩　　邱議瑩　　余宛如　　張廖萬堅　陳曼麗　　邱泰源　　趙正宇　　莊瑞雄　　劉建國　　葉宜津　　高志鵬　　黃秀芳　　施義芳　　李俊俋　　李麗芬　　蕭美琴　　陳其邁　　王定宇　　陳素月　　鍾孔炤　　林淑芬　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/03/01/LCEWA01_090301_00049.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/03/01/LCEWA01_090301_00049.doc,0903,
09,03,01,,1060103070200800,「食品安全衛生管理法第九條條文修正草案」，請審議案。,本院委員陳賴素美等23人,陳賴素美　 ,鍾孔炤　　李麗芬　　黃偉哲　　邱泰源　　高志鵬　　王定宇　　邱議瑩　　陳　瑩　　趙正宇　　黃秀芳　　陳曼麗　　陳素月　　劉建國　　余宛如　　莊瑞雄　　陳其邁　　葉宜津　　林淑芬　　張廖萬堅　施義芳　　蕭美琴　　李俊俋　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/03/01/LCEWA01_090301_00050.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/03/01/LCEWA01_090301_00050.doc,0903,
09,03,01,,1060103070200900,「海洋污染防治法第二十六條及第五十三條條文修正草案」，請審議案。,本院委員陳曼麗等17人,陳曼麗　　 ,葉宜津　　邱議瑩　　蔡易餘　　黃秀芳　　尤美女　　高潞‧以用‧巴魕剌Kawlo．Iyun．Pacidal   林麗蟬　　鄭運鵬　　邱志偉　　姚文智　　吳焜裕　　段宜康　　陳明文　　林靜儀　　蘇治芬　　黃偉哲　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/03/01/LCEWA01_090301_00051.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/03/01/LCEWA01_090301_00051.doc,0903,
09,03,01,,1060103070201000,「勞動基準法第五十二條條文修正草案」，請審議案。,本院委員吳志揚等16人,吳志揚　　陳雪生　　張麗善　　 ,曾銘宗　　王惠美　　孔文吉　　林為洲　　陳學聖　　林麗蟬　　陳宜民　　馬文君　　蔣乃辛　　蔣萬安　　許毓仁　　簡東明　　徐榛蔚　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/03/01/LCEWA01_090301_00052.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/03/01/LCEWA01_090301_00052.doc,0903,
