term,sessionPeriod,sessionTimes,meetingTimes,agendaNo,billName,docUrl,selectTerm,
09,02,01,,11,本院委員羅明才等11人臨時提案，今年二月底，新店高中運動場地下停車場正式啟用，未來希望能參照新店高中地下停車場此一成功案例，能繼續在新店地區的北新國小、大豐國小、青潭國小、安坑國小、新和國小、文山國中等地方爭取，一方面為學校更新校舍或運動場館，一方面由於新店、安坑、深坑許多老舊社區居民停車空間不足，故透過與公共設施合建提供社區地下停車場的方式，達到更新校園老舊校舍的需要，同時紓解地方社區民眾停車的需求，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/01-1050913/0902011050913_011.pdf,0902,
09,02,02,,1,本院委員江啟臣等11人臨時提案，有鑑於青年學子打工勞動條件長期未能有效改善，勞動部雖然年度有例行性暑期「工讀生勞動條件專案檢查」，並宣稱達到效果；然而雇主疑似違法情事屢見，成效顯然與國人經驗相去甚遠。細究本年度專案計畫內容，有諸多降低勞檢效能的問題：包括，未載明中央如何督導地方執行；檢查重點未列入「職場性別歧視」與「性騷擾」調查；建議調查對象業別甚廣，卻未納入許多青年打工族嚮往之業別，亦未針對學區等重點區域調查；以及，建議抽查家數明顯與母體數字差距甚遠，顯難達成勞動部宣稱之目的。此外，學期間仍然有許多學子於學區等重點區域從事打工活動。爰此，建請行政院及地方政府主管機關，除應檢討例行性實施計畫，更應強化重點區非暑期之青年打工勞檢，以達保障青年勞動條件之實效，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/06-1051018/0902061051018_006.pdf,0902,
09,02,02,,2,本院委員李彥秀等11人臨時提案，為提升兒童接種公費疫苗之執行率，健全預防保健防護網。本席等爰提出「衛生福利部應編列單位預算支應兒童接種公費疫苗之預防接種處置費」，俾利充實防疫量能，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/04-1051004/0902041051004_004.pdf,0902,
09,02,02,,3,本院委員柯志恩等13人臨時提案，鑑於教育部所定之「補助國民中小學校舍耐震能力評估補強執行及管考作業要點」及「改善偏遠地區國民中小學宿舍作業要點」，規定「取得建造執照有困難者」不得申請或不予補助。由於早期建築法規並無要求建照及使用執照，部分偏鄉學校校舍因歷史因素，無法取得建照及使用執照，即使校舍毀損也無法申請補助或進行建物整修，對仍在使用這些校舍的師生實有安全之疑慮。爰此，建請教育部與內政部召開專案會議，針對無法取得建築使用執照，然卻有修繕需求之校舍建築，如何給予補助並進行修繕，提出妥善解決方案，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/02-1050920/0902021050920_003.pdf,0902,
09,02,02,,4,本院委員王育敏等16人臨時提案，鑑於農委會長期以鼓勵、補助之方式進行寵物登記，惟據農委會調查資料統計，目前全國寵物登記率僅約五成，且該資料之正確性亦受質疑，其中充滿已死亡、走失、轉送等舊資料，動物收容所亦常發生掃描到晶片，卻聯繫不到飼主之情形，成效顯然不彰。爰建請農委會研議寵物普查之可行性，會同行政院主計總處併入家戶人口普查作業中一併實施，詳實寵物登記資料，強化飼主責任，以落實寵物之源頭管理，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/02-1050920/0902021050920_004.pdf,0902,
09,02,02,,5,本院委員李麗芬、呂孫綾、吳思瑤等19人臨時提案，鑒於保護兒童及少年免於遭致性剝削，乃普世價值，又依據聯合國《兒童權利公約》第三十四條及《兒童權利公約關於買賣兒童、兒童賣淫和兒童色情製品問題的任擇議定書》，透過利益交換而侵犯兒少與其權利，即是對兒少之「性剝削」。因此立法院於104年1月23日三讀，將《兒童及少年性交易防制條例》名稱修正為《兒童及少年性剝削防制條例》，並配合兒少保護之精神修正全文共五十五條。惟自總統於104年2月4日公布後，一直遲未施行，雖配套修法應有準備期，如配套相關法規修訂、宣導法條或舉辦教育訓練課程等措施，然距離該法修正公布後已逾1年以上，不但影響第一線執法人員執法之障礙，而且無法全面保障兒童及少年免受性剝削，據此影響甚鉅。因此，為求法治國法安定性原則，建請行政院應立即發布《兒童及少年性剝削防制條例》施行日期，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/02-1050920/0902021050920_005.pdf,0902,
09,02,02,,6,本院委員李昆澤等13人臨時提案，鑑於鼎金系統交流道國道十號東行方向增設銜接國道一號北上匝道計畫業經本席多年爭取，本已於103年5月間核定，今為求進一步降低對周邊區域之交通衝擊，擬將工法改為大跨徑沉箱基礎設計方案，經費因而增為6.42億元，由於本工程對於紓解國十北上銜接國一之交通需求具有實質效益，亦能改善市區大中路平面道路壅塞情況，改善行車危險問題。爰此，要求交通部、行政院儘速辦理本案基本設計審查確定方案可行性，並同意經費調整，以期早日改善鼎金系統交流道之交通問題，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/10-1051115/0902101051115_004.pdf,0902,
09,02,02,,7,本院委員蔣乃辛、陳學聖、顏寬恒等21人臨時提案，有鑑於我國人口快速老化，老人與失能民眾的日間照護需求殷切。根據衛福部預估，106年台灣失能人數57.5萬人，但到105年5月底僅12.4萬人（約二成）得到相關照護，有近45.1萬（約八成）失能人口未獲照顧，完全是家屬自立照護。為讓老人與失能者在白天可以就近於社區日照中心，得到妥適的照顧和服務，減輕家庭負擔，本席等要求行政院加速日照中心的規劃與設置；全面清查各縣市公有房舍閒置情形，充分利用現有閒置房舍優先設置日間照護中心；增加社工與長照人力的培訓，完善失能民眾之照顧，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/02-1050920/0902021050920_007.pdf,0902,
09,02,02,,8,本院時代力量黨團臨時提案，鑑於莫蘭蒂颱風引發土石流，大量土石沖進臺東縣延平鄉紅葉部落、大武鄉愛國蒲部落，不僅造成人民財產損害，更威脅當地居民之生命安全。然查，紅葉部落並非位在官方公布的土石流潛勢溪警戒區域，卻仍遭遇土石流威脅，顯現目前土石流等災害風險有檢討之必要。爰此，基於氣候變遷風險改變，建請行政院召集水保與上下游等相關權責單位，就臺東縣所有部落全面檢討土石流風險地區，並將評估結果告知相關部落，以為其居住或重建家園之參考，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/02-1050920/0902021050920_008.pdf,0902,
09,02,02,,9,本院委員黃偉哲等18人臨時提案，鑒於輪胎脫落為行駛國道大型車輛肇事主因之一，脫落或因螺絲未充分鎖緊，以致於行駛期間鬆脫，抑或因過度鎖緊，長期超載下造成金屬疲勞斷裂。對此，現行汽車定期檢驗項目內容除汽車基本外觀功能、胎壓胎紋之外，應有必要納入螺絲部分之檢驗，減少行駛國道大型車輛肇事機會，以保障用路國人生命、身體或財產之安全。建請交通部公路總局，修正相關法令規定將此一項目納入，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/02-1050920/0902021050920_009.pdf,0902,
09,02,02,,10,本院委員林俊憲、呂孫綾等16人臨時提案，針對臺灣自民國86年爆發嚴重口蹄疫疫情，被世界動物衛生組織（OIE）列為疫區，喪失外銷日本市場，對相關產業造成重大衝擊，至今仍未能從疫區名單中除名，檢視其中原因，在於疫苗的全面施打未能落實，疫情的通報不夠確實，因此，為達到不施打疫苗非疫區的目標，本席建議行政院應立即責成檢討小組，要求農委會檢討現行計畫，要求加強政策宣導及防疫輔導，以落實種豬兩劑疫苗的注射，並以產學合作的方式解決人力缺乏的問題，落實查核工作，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/04-1051004/0902041051004_018.pdf,0902,
09,02,02,,11,本院委員盧秀燕等11人臨時提案，有鑑於食藥署於105年7月8日宣布重新開放加拿大牛肉進口，惟加拿大在104年2月才爆發狂牛症，而該病情潛伏期長達七年，食藥署任意重新開放進口，更應該加強檢驗造成狂牛症的普利昂蛋白，並公布於眾，以維護民眾食安，本席特提案建請政府，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/08-1051101/0902081051101_009.pdf,0902,
09,02,04,,1,本院委員莊瑞雄、周春米等13人臨時提案，有鑑於強颱莫蘭蒂造成屏東縣斷水斷電斷油，導致自備發電機之養殖業者也因此發生災損，鑑於政府為協助農漁民度過此次災害，並採從寬認定補助，故請農委會也應針對此類損失業者列入並予以補助，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/04-1051004/0902041051004_001.pdf,0902,
09,02,04,,2,本院委員段宜康等13人臨時提案，鑑於日前第一銀行盜領案，駭客利用使用者瀏覽器上的記憶體弱點，利用木馬方程式進行中間人攻擊來竊取用戶帳號、密碼，導致個資外洩形成資訊破口，進而造成機密資料被竊取或滅失，經查幾乎所有政府單位之資訊系統均無相關防護措施。行政院應立即要求各機關單位，儘速檢討其網頁應用服務系統，對於網頁服務安全進行更進階的防禦措施，如釣魚網站攻擊、使用者密碼加密保護等，並確實建立防禦措施與應變機制，以防止類似事件再次發生。若有任何機關單位仍然漠視資訊安全，導致再度發生資安事件，相關權責人員必須予以嚴懲，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/04-1051004/0902041051004_002.pdf,0902,
09,02,04,,3,本院委員張麗善等14人臨時提案，有鑑於科技發展，國人生活品質提高，各式電力產品風行，甚至每種家電、3C產品都擁有自己的特殊電池，加上市面上大量充斥使用電池的各種器具與玩具，電池用罄後，廢棄乾電池已然成為造成環境汙染的重要項目，電池的汙染是長期性的，透過時間的累積，廢乾電池汙染造成的影響往往是無可挽回的，一顆一號電池，能讓一平方公尺大的土地永久失去利用價值，而一顆鈕釦電池，就可以讓600噸的水再也無法被飲用，只要有1%的電池未回收都是環境浩劫，尤其回顧歷年回收率均不到5成，顯見製造商、經銷商以及消費者對於廢乾電池之回收觀念與效益仍有待提升。爰建請行政院針對100%回收廢乾電池責成相關單位研議押金等具體有效方案以突破廢乾電池之回收率，達到有效保護環境之效益，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/04-1051004/0902041051004_003.pdf,0902,
09,02,04,,4,本院委員李彥秀等11人臨時提案，為提升兒童接種公費疫苗之執行率，健全預防保健防護網。本席等爰提出「衛生福利部應編列單位預算支應兒童接種公費疫苗之預防接種處置費」，俾利充實防疫量能，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/04-1051004/0902041051004_004.pdf,0902,
09,02,04,,5,本院委員吳志揚等11人臨時提案，有鑑於臺灣風災、地震頻繁，而且往往造成生命財產之重大損失。由於科技日趨進步，政府應利用最新科技使民眾得知災防預警訊息以便提早因應。近期政府藉由電信業者發放地震預警通告簡訊，用以提前警示民眾地震級數與範圍。然而經歷數次地震後，民眾卻仍未能如期收到預警通告簡訊，為使電信業者能全力配合政府災防預警訊息之傳送，特建請行政院儘速召集所屬機關與相關單位針對災害預警通告簡訊系統提出討論，建立天然災害及緊急事故訊息播送之執行辦法及應變措施，並列為電信業者頻譜換照審查依據之一，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/11-1051122/0902111051122_002.pdf,0902,
09,02,04,,6,本院委員簡東明、廖國棟、黃昭順等17人臨時提案，鑑於內政部民政司辦理中之「殯葬設施示範計畫第三期計畫」（一○二至一○五年）即將於一○五年底結束，許多原鄉卻因辦理不及或自有財源不足尚未申辦。因此請國家發展委員會、內政部等部會考量原鄉特殊性，續辦該計畫，並因原鄉財力不足，因地制宜設計適合原鄉地區規範，降低其自籌款門檻，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/05-1051011/0902051051011_003.pdf,0902,
09,02,04,,7,本院委員王育敏、陳學聖、陳怡潔等14人臨時提案，鑑於我國高達22.7%之縣市僅有7成到7成5家戶可以上網，部分縣市民眾曾使用電腦比率甚至不到7成，顯見現行「普及偏鄉數位應用計畫」執行成效不彰，資訊近用上仍有明顯城鄉差距，不利兒少之資訊學習發展。爰建請國家通訊傳播委員會、教育部會同原住民族委員會，完善鄉鎮數位發展基礎建設，均衡建置數位機會中心，將增加偏鄉基地台建置、提升偏鄉上網速度等，列入優先推動政策，以強化兒少資訊應用能力，保障偏鄉及原住民孩童的資訊近用權，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/08-1051101/0902081051101_004.pdf,0902,
09,02,04,,8,本院委員柯志恩、許毓仁、徐榛蔚等14人臨時提案，鑑於法務部矯正署現行規定少年收容人伙食費除瓦斯等費用300元之外，每月主食及副食經費僅2210元，每日三餐合計不到75元，平均一餐不到25元。少年收容人皆處青春期成長階段，面臨身體快速發展、體組成改變等，營養需求大增，每日不到75元之飲食，恐不足以應付成長所需之營養。爰此，建請法務部參考物價水準，研擬改善少年收容人伙食，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/04-1051004/0902041051004_008.pdf,0902,
09,02,04,,9,本院委員江啟臣等15人臨時提案，有鑑於農業發展條例第60條規定「農業生產因天然災害受損，政府得辦理現金救助、補助或低利貸款，並依法減免田賦，以協助農民迅速恢復生產。」惟農業天然災害救助辦法第5條第2項復規定「同產季同項農產品，救助以一次為限。」對此，農糧署曾決議，長期作物以一年一次為限。然而天災難防，由於天候異常之現代，劇烈變化之天氣型態，時為農民造成許多農產之不便及傷害，若依農糧署之決議，等同鼓勵農民領錢休耕，實不符合農發條例協助農民迅速恢復生產之本意。爰此，要求行政院儘速檢討農業天然災害救助辦法，以符農發條例保障農民之本旨，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/04-1051004/0902041051004_009.pdf,0902,
09,02,04,,10,本院委員廖國棟等11人臨時提案，鑒於民國57年起，政府推動九年國民教育，後三年為國民中學，是以每一鄉鎮，設置一所國中的原則。然而實施48年來，全國368個行政區，迄今仍有11行政區都沒有設置國中，其中有9個是在原住民鄉鎮。不僅如此，全國55個原住民鄉鎮市區，卻有30個僅有「一間」國中。然而，大部分學生住家距離學校遙遠，必須搭公車上學，卻因為公車是屬於偏遠路線，一天僅一至兩班來回，造成學生趕首班公車到學後，還是遲到，下午又要提早下課，趕最後一班車回家，長期遲到早退。至於沒公車路線的學生，就要跋山涉水走上遙遠的一段路，才能求學。為保障學生教育的平等權，以及避免上述情形發生，要求行政院於三個月內提出解決問題方案，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/08-1051101/0902081051101_003.pdf,0902,
09,02,04,,11,本院委員孔文吉等18人臨時提案，鑒於內政部殯葬設施示範計畫第三期將於今（105）年終止，該計畫性質補助之一係牽涉到原鄉辦理既有公墓更新，目前全國原鄉公墓總計393處，已滿葬或近滿葬者共263處，約占原鄉公墓約七成。然而內政部殯葬設施三年計畫（102年至105年）執行時未考量地方預算不足，使得原鄉目前公墓飽和問題仍然未獲實質解決，建請內政部民政司賡續編列預算報請行政院，以紓解目前原鄉公墓用地不足的問題，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/09-1051108/0902091051108_004.pdf,0902,
09,02,04,,12,本院委員蕭美琴等11人臨時提案，依據「幼兒教育及照顧法」第30條與第32條之規定，幼兒園新任用的教保服務人員、駕駛人、隨車人員皆應於任職前一年內接受八小時以上的基本救命術訓練，並且在任職後每兩年，都皆須要接受一定時數的基本救命術、安全教育、緊急救護情境演練等複訓課程。此規定立意良好，確保了我國幼兒教育的安全保障。然而，多數的地方政府，尤其是東部地區，並無提供上述訓練的常設機構，亦無定期開辦相關課程，致使幼教業者於聘用人員時，受到諸多限制。爰此，建請教育部會同內政部、衛福部等相關單位，整合單位所屬之課程資訊與資源，供予地方政府活絡運用或協助其開設定期訓練課程，以求健全我國幼教產業，期能達到保障幼兒安全之目的，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/04-1051004/0902041051004_012.pdf,0902,
09,02,04,,13,本院委員蔣乃辛、黃昭順等16人臨時提案，針對梅姬颱風襲台，在各地造成許多校園災情，根據教育部最新統計，共有1416所受災學校（受災學校數前三縣市，高雄市192校，臺南市190校，臺北市164校；另外總計有30所大專、156所高中、72所高職、252所國中、816所國小、83所幼兒園、6間館所及一間體育場館等），災損金額初估3.03億餘元（災損金額前四名：臺中市7077萬元，高雄市5757萬元，臺南市3300萬元，臺北市3140萬元）。為維護學生受教權益及校園安全，本席等要求行政院持續掌握學校受災狀況及清查實際災損，並提供後續重建復原之必要協助；專案全額補助受創學校重建與修繕，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/04-1051004/0902041051004_013.pdf,0902,
09,02,04,,14,本院委員李昆澤等17人臨時提案，鑑於高雄大眾運輸系統的建置近年隨著捷運紅、橘線、環狀輕軌部分路段通車及未來鐵路地下化後增設的通勤車站而漸具路網的規模，惟相較於大台北的大眾運輸路網仍有相當差距，亦影響到高雄民眾使用大眾運輸之意願，日前高雄市政府已提出輕軌都會延伸環線之可行性研究報告，對於整體大眾運輸路網的串連具有重要地位，為利後續工程之推動，爰此，要求行政院儘速核定前揭可行性研究報告，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/04-1051004/0902041051004_014.pdf,0902,
09,02,04,,15,本院委員盧秀燕等11人臨時提案，有鑑於食藥署於105年7月8日宣布重新開放加拿大牛肉進口，惟加拿大在104年2月才爆發狂牛症，而該病情潛伏期長達七年，食藥署任意重新開放進口，更應該加強檢驗造成狂牛症的普利昂蛋白，並公布於眾，以維護民眾食安，本席特提案建請政府，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/08-1051101/0902081051101_009.pdf,0902,
09,02,04,,16,本院委員賴士葆等14人臨時提案，據警政署103年統計指出，大型車肇事A1類交通死亡事故發生23件23人，占整體死亡事故的20.9%。究其因，大型車因視野較高，形成車輛近側的視野盲點區，同時因軸距長，在轉彎時容易造成較大的「內輪差」，機車或行人在行進時往往疏忽這些區域內的可能危害；然而，此時若有系統能「主動」提供車輛近側之駕駛者視線盲點區內有物體存在的警示，就能避免事故發生。有鑑於加裝錄影與警示設備並無技術難度，且為使大型車司機在轉彎時可觀察車後動態，並提醒司機危險區域內有人車進入，爰提案要求行政院及其相關單位，應於三個月內儘速修正「車輛安全檢測基準」，將盲點偵測系統強制作為大型車輛的標準配備，以大幅提高車輛行車安全，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/04-1051004/0902041051004_016.pdf,0902,
09,02,04,,17,本院委員黃偉哲等11人臨時提案，鑒於日前臺灣大學磯小屋發生竊案，因無保存文物設備與經費，導致許多珍貴古文物失竊。而台北市有50多所創立於日治時期的學校，也都有古文物未妥善保管的類似情況，為此，建請文化部及教育部等相關主管單位立即訂定保存及管理辦法，避免類似竊案再度發生，以利古蹟文物維護及文化傳承，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/05-1051011/0902051051011_010.pdf,0902,
09,02,04,,18,本院委員林俊憲、呂孫綾等16人臨時提案，針對臺灣自民國86年爆發嚴重口蹄疫疫情，被世界動物衛生組織（OIE）列為疫區，喪失外銷日本市場，對相關產業造成重大衝擊，至今仍未能從疫區名單中除名，檢視其中原因，在於疫苗的全面施打未能落實，疫情的通報不夠確實，因此，為達到不施打疫苗非疫區的目標，本席建議行政院應立即責成檢討小組，要求農委會檢討現行計畫，要求加強政策宣導及防疫輔導，以落實種豬兩劑疫苗的注射，並以產學合作的方式解決人力缺乏的問題，落實查核工作，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/04-1051004/0902041051004_018.pdf,0902,
09,02,04,,19,本院委員顏寬恒等23人臨時提案，針對國內缺乏長隧道救災能力，清明連假雪山隧道發生事故，還好沒有人員傷亡，這次事故也突顯出一旦在連續假期於長隧道內發生重大交通事故，將讓原本已經很嚴重的塞車路段更加難以通行，而據統計國內長隧道至少就有雪山隧道、八卦山隧道、蘇花改的（觀音、谷風、中仁）、草埔隧道（屏東─台東）等隧道，建請行政院及早針對長隧道救援提出完整防災計畫，以因應重大交通事故時能夠順利進行救援任務，請公決案。,http://misq.ly.gov.tw/MISQ/docu/201610/1050419089900900_101819211.doc,0902,
